year,type,weight_lbs,est_weight,ott,city,state,state_code,latitude,longitude,nearest_station,station_id,rain_total,rain_daily_avg,rain_daily_stdev,TMIN,TMAX
2014,Giant Pumpkin,1533.0,1463.0,413.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1493.0,1372.0,402.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1394.0,1450.0,411.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1393.0,1313.0,395.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1342.0,1287.0,392.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1328.0,1245.0,387.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1308.0,1364.0,401.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1292.0,1162.0,377.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1246.5,1407.0,406.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1188.0,1212.0,383.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1180.0,1296.0,393.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,1104.0,1154.0,376.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,847.5,859.0,338.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,688.5,713.0,317.0,Vacaville,California,CA,38.3566667,-121.98666670000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,304.0,0.0,0.0,Napa,California,CA,38.2972222,-122.28444440000001,USW00093241,USW00093241,130,0.8496732026143791,7.214542369618962,137.6013071895425,319.22222222222223
2014,Giant Pumpkin,2036.0,1937.0,468.0,Parker,Colorado,CO,39.5186111,-104.7608333,USC00058022,USC00058022,3846,25.137254901960784,56.08886966510911,83.14379084967321,247.15032679738562
2014,Giant Pumpkin,2008.0,1890.0,462.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,1514.0,1571.0,425.0,New Matamoras,Ohio,OH,39.52444439999999,-81.0672222,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,1323.5,1264.0,389.0,Kimbolton,Ohio,OH,40.1527778,-81.57222220000001,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,1242.0,1338.0,398.0,Kimbolton,Ohio,OH,40.1527778,-81.57222220000001,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,966.0,0.0,0.0,New Concord,Ohio,OH,39.9936111,-81.7341667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,944.0,1073.0,366.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,914.0,899.0,344.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,875.0,940.0,349.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,714.0,791.0,329.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,532.0,536.0,288.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,519.0,559.0,292.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,474.0,570.0,294.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,275.0,295.0,236.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,209.0,205.0,208.0,Belmont,Ohio,OH,40.02916670000001,-81.0391667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,151.0,166.0,192.0,Woodsfield,Ohio,OH,39.7625,-81.1155556,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,146.0,182.0,199.0,Lower Salem,Ohio,OH,39.56111110000001,-81.3966667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,143.0,205.0,208.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,134.0,159.0,189.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,122.0,128.0,174.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,116.0,128.0,174.0,Morristown,Ohio,OH,40.06305560000001,-81.0744444,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,97.0,148.0,184.0,Summerfield,Ohio,OH,39.7966667,-81.3361111,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,73.0,85.0,147.0,Jerusalem,Ohio,OH,39.8516667,-81.0925,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,69.0,95.0,154.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,56.0,69.0,134.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,35.0,68.0,133.0,Barnesville,Ohio,OH,39.9880556,-81.1766667,USW00093824,USW00093824,4696,30.69281045751634,63.82751026314177,138.01307189542484,257.9934640522876
2014,Giant Pumpkin,1970.0,1783.0,450.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,1928.0,1979.0,473.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,1740.0,1701.0,440.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,1471.0,1450.0,411.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,1427.0,1342.0,399.0,Walnut Grove,California,CA,38.2422222,-121.51055559999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,861.5,1089.0,368.0,Stockton,California,CA,37.9577778,-121.2897222,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,813.0,0.0,0.0,Galt,California,CA,38.2547222,-121.2988889,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,664.0,733.0,320.0,Stockton,California,CA,37.9577778,-121.2897222,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,644.0,0.0,0.0,Stockton,California,CA,37.9577778,-121.2897222,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,474.0,472.0,276.0,Galt,California,CA,38.2547222,-121.2988889,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,352.5,0.0,0.0,Sacramento,California,CA,38.5816667,-121.49333329999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,316.0,0.0,0.0,Sacramento,California,CA,38.5816667,-121.49333329999999,USW00023232,USW00023232,120,0.7843137254901961,7.530587780643781,147.59477124183007,317.30065359477123
2014,Giant Pumpkin,1969.0,1775.0,449.0,Clarence Center,New York,NY,43.0105556,-78.6377778,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,1725.5,1732.0,444.0,Clarence Center,New York,NY,43.0105556,-78.6377778,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,1490.0,1372.0,402.0,Clarence Center,New York,NY,43.0105556,-78.6377778,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,1153.0,1077.0,367.0,Burt,New York,NY,43.3163889,-78.7141667,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,435.5,452.0,272.0,Clarence,New York,NY,42.9766667,-78.59222220000002,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,183.5,208.0,209.0,Akron,New York,NY,43.0208333,-78.4955556,USW00014733,USW00014733,4745,31.013071895424837,67.33762017742585,136.40522875816993,235.1437908496732
2014,Giant Pumpkin,1951.0,1865.0,459.0,New Middletown,Ohio,OH,40.961111100000004,-80.5577778,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1472.0,1372.0,402.0,Canfield,Ohio,OH,41.025,-80.7611111,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1311.5,1287.0,392.0,Salem,Ohio,OH,40.900833299999995,-80.8569444,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1235.5,1109.0,371.0,Girard,Ohio,OH,41.1538889,-80.7016667,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1120.5,1113.0,371.0,Salem,Ohio,OH,40.900833299999995,-80.8569444,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1081.0,1053.0,364.0,North Lima,Ohio,OH,40.9483333,-80.6591667,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1080.5,1053.0,364.0,New Middletown,Ohio,OH,40.961111100000004,-80.5577778,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1056.5,994.0,356.0,Salem,Ohio,OH,40.900833299999995,-80.8569444,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,986.5,1002.0,357.0,Poland,Ohio,OH,41.0241667,-80.615,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,936.0,918.0,346.0,Girard,Ohio,OH,41.1538889,-80.7016667,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,689.5,0.0,0.0,Conneaut,Ohio,OH,41.9475,-80.55444440000002,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,684.0,0.0,0.0,Brookfield,Ohio,OH,41.2338889,-80.5697222,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,555.5,0.0,0.0,Poland,Ohio,OH,41.0241667,-80.615,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,375.0,0.0,0.0,Poland,Ohio,OH,41.0241667,-80.615,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,225.0,0.0,0.0,Burghill,Ohio,OH,41.359444399999994,-80.5686111,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,180.0,0.0,0.0,Canfield,Ohio,OH,41.025,-80.7611111,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,141.0,0.0,0.0,Canfield,Ohio,OH,41.025,-80.7611111,USW00014852,USW00014852,5062,33.08496732026144,68.16919235028176,125.56862745098039,245.68627450980392
2014,Giant Pumpkin,1947.5,1805.0,452.0,Holly,Michigan,MI,42.7919444,-83.62777779999998,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1768.0,1710.0,441.0,Holly,Michigan,MI,42.7919444,-83.62777779999998,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1609.0,1545.0,422.0,Holly,Michigan,MI,42.7919444,-83.62777779999998,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1465.5,1432.0,409.0,Fowlerville,Michigan,MI,42.6605556,-84.0730556,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1395.5,1355.0,400.0,Holly,Michigan,MI,42.7919444,-83.62777779999998,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1290.0,1279.0,391.0,Fowlerville,Michigan,MI,42.6605556,-84.0730556,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1239.0,1170.0,378.0,Laingsburg,Michigan,MI,42.8902778,-84.3513889,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1196.0,1287.0,392.0,Fenton,Michigan,MI,42.7977778,-83.705,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1124.5,1097.0,369.0,Williamston,Michigan,MI,42.688888899999995,-84.2830556,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,983.0,983.0,355.0,Laingsburg,Michigan,MI,42.8902778,-84.3513889,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,902.0,918.0,346.0,Linden,Michigan,MI,42.8144444,-83.7825,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,829.0,0.0,0.0,Haslett,Michigan,MI,42.7469444,-84.4011111,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,697.0,624.0,303.0,Williamston,Michigan,MI,42.688888899999995,-84.2830556,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,681.0,0.0,0.0,Williamston,Michigan,MI,42.688888899999995,-84.2830556,USW00014826,USW00014826,5724,37.411764705882355,92.53374415881771,128.54901960784315,250.33986928104576
2014,Giant Pumpkin,1900.0,1890.0,462.0,Farmington,New Hampshire,NH,43.3897222,-71.0655556,USC00272800,USC00272800,4180,27.320261437908496,73.29165364943022,115.90196078431373,241.5359477124183
2014,Giant Pumpkin,637.5,0.0,0.0,Alton,New Hampshire,NH,43.4522222,-71.2180556,USC00272800,USC00272800,4180,27.320261437908496,73.29165364943022,115.90196078431373,241.5359477124183
2014,Giant Pumpkin,1882.0,1848.0,457.0,Elk Mound,Wisconsin,WI,44.8730556,-91.6908333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1832.5,1697.0,440.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1781.0,1697.0,440.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1644.5,1476.0,414.0,Elk Mound,Wisconsin,WI,44.8730556,-91.6908333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1561.0,1671.0,437.0,Elk Mound,Wisconsin,WI,44.8730556,-91.6908333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1481.0,1287.0,392.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1479.5,1597.0,428.0,Elk Mound,Wisconsin,WI,44.8730556,-91.6908333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1479.0,1228.0,385.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1420.0,1291.0,393.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1374.0,1389.0,404.0,Menomonie,Wisconsin,WI,44.87555560000001,-91.9191667,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1360.5,1275.0,391.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1352.5,1325.0,397.0,New Auburn,Wisconsin,WI,45.2041667,-91.5580556,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1189.5,1212.0,383.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1189.0,1203.0,382.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1127.5,1065.0,365.0,New Richmond,Wisconsin,WI,45.1230556,-92.5363889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,760.0,788.0,328.0,New Auburn,Wisconsin,WI,45.2041667,-91.5580556,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,664.5,668.0,310.0,Houlton,Wisconsin,WI,45.0605556,-92.7911111,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,639.0,0.0,0.0,Elmwood,Wisconsin,WI,44.781111100000004,-92.14583329999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,573.0,0.0,0.0,Centuria,Wisconsin,WI,45.4513889,-92.5538889,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,569.5,0.0,0.0,Durand,Wisconsin,WI,44.626388899999995,-91.9655556,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,553.0,594.0,298.0,Elk Mound,Wisconsin,WI,44.8730556,-91.6908333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,504.0,0.0,0.0,Houlton,Wisconsin,WI,45.0605556,-92.7911111,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,469.5,432.0,268.0,Chippewa Falls,Wisconsin,WI,44.936944399999994,-91.39277779999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,355.5,331.0,245.0,Shell Lake,Wisconsin,WI,45.7394444,-91.92527779999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,346.0,0.0,0.0,Eau Claire,Wisconsin,WI,44.8113889,-91.4983333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,342.5,0.0,0.0,Hammond,Wisconsin,WI,44.978888899999994,-92.4355556,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,82.0,82.0,144.0,Bloomer,Wisconsin,WI,45.1002778,-91.48861109999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,70.5,90.0,150.0,Bloomer,Wisconsin,WI,45.1002778,-91.48861109999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,69.0,0.0,0.0,Somerset,Wisconsin,WI,45.124444399999994,-92.6733333,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,62.0,0.0,0.0,Chippewa Falls,Wisconsin,WI,44.936944399999994,-91.39277779999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,34.0,48.0,111.0,Bloomer,Wisconsin,WI,45.1002778,-91.48861109999999,USW00014991,USW00014991,7143,46.68627450980392,101.82644358418443,121.2875816993464,243.34640522875816
2014,Giant Pumpkin,1873.0,1779.0,449.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1666.5,1667.0,436.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1662.0,1484.0,415.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1285.0,1334.0,398.0,Foley,Minnesota,MN,45.6647222,-93.9094444,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1211.0,1212.0,383.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1206.0,1212.0,383.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1154.0,1105.0,370.0,Foley,Minnesota,MN,45.6647222,-93.9094444,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,717.0,726.0,319.0,Richmond,Minnesota,MN,45.4541667,-94.5180556,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,545.5,0.0,0.0,Foley,Minnesota,MN,45.6647222,-93.9094444,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,505.0,531.0,287.0,Buffalo,Minnesota,MN,45.171944399999994,-93.8744444,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,429.5,382.0,257.0,Buffalo,Minnesota,MN,45.171944399999994,-93.8744444,USW00014926,USW00014926,6056,39.58169934640523,107.9144772480727,128.20261437908496,246.37908496732027
2014,Giant Pumpkin,1870.0,1788.0,450.0,Lexington,Massachusetts,MA,42.4472222,-71.225,USW00014739,USW00014739,3178,20.77124183006536,60.29112450305144,154.03267973856208,241.83006535947712
2014,Giant Pumpkin,1362.0,1254.0,388.0,Lexington,Massachusetts,MA,42.4472222,-71.225,USW00014739,USW00014739,3178,20.77124183006536,60.29112450305144,154.03267973856208,241.83006535947712
2014,Giant Pumpkin,1216.5,1097.0,369.0,Swampscott,Massachusetts,MA,42.470833299999995,-70.9180556,USW00014739,USW00014739,3178,20.77124183006536,60.29112450305144,154.03267973856208,241.83006535947712
2014,Giant Pumpkin,1865.0,1886.0,462.0,Dundee,Michigan,MI,41.957222200000004,-83.6597222,USC00200228,USC00200228,4428,28.941176470588236,59.24139236766336,116.25490196078431,249.1764705882353
